study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_name	nominal_length	library_layout	read_count	base_count	fastq_ftp	fastq_galaxy	submitted_galaxy	sra_ftp
PRJEB14672	SAMEA4060678	ERS1231788	ERX1584581	ERR1513554	8049	Gadus morhua	Illumina HiSeq 2000	LOF_M_14_43	300	PAIRED	5076681	1236454254	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513554/ERR1513554.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513554/ERR1513554_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513554/ERR1513554_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513554/ERR1513554.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513554/ERR1513554_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513554/ERR1513554_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_43.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_43.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/004/ERR1513554
PRJEB14672	SAMEA4060679	ERS1231789	ERX1584582	ERR1513555	8049	Gadus morhua	Illumina HiSeq 2000	LOF_M_14_44	300	PAIRED	5281348	1288827036	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513555/ERR1513555.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513555/ERR1513555_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513555/ERR1513555_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513555/ERR1513555.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513555/ERR1513555_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513555/ERR1513555_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_44.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_44.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/005/ERR1513555
PRJEB14672	SAMEA4060680	ERS1231790	ERX1584583	ERR1513556	8049	Gadus morhua	Illumina HiSeq 2000	LOF_M_14_45	300	PAIRED	4676304	1139357268	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513556/ERR1513556.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513556/ERR1513556_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513556/ERR1513556_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513556/ERR1513556.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513556/ERR1513556_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513556/ERR1513556_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_45.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_45.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/006/ERR1513556
PRJEB14672	SAMEA4060681	ERS1231791	ERX1584584	ERR1513557	8049	Gadus morhua	Illumina HiSeq 2000	LOF_M_14_46	300	PAIRED	4771495	1162659456	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513557/ERR1513557.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513557/ERR1513557_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513557/ERR1513557_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513557/ERR1513557.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513557/ERR1513557_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513557/ERR1513557_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_46.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_46.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/007/ERR1513557
PRJEB14672	SAMEA4060682	ERS1231792	ERX1584585	ERR1513558	8049	Gadus morhua	Illumina HiSeq 2000	LOF_M_14_47	300	PAIRED	4890403	1193233986	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513558/ERR1513558.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513558/ERR1513558_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513558/ERR1513558_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513558/ERR1513558.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513558/ERR1513558_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513558/ERR1513558_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_47.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_47.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/008/ERR1513558
PRJEB14672	SAMEA4060683	ERS1231793	ERX1584586	ERR1513559	8049	Gadus morhua	Illumina HiSeq 2000	LOF_M_14_50	300	PAIRED	5489143	1338503544	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513559/ERR1513559.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513559/ERR1513559_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513559/ERR1513559_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513559/ERR1513559.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513559/ERR1513559_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513559/ERR1513559_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_50.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_50.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/009/ERR1513559
PRJEB14672	SAMEA4060684	ERS1231794	ERX1584587	ERR1513560	8049	Gadus morhua	Illumina HiSeq 2000	LOF_M_14_51	300	PAIRED	5531256	1346572332	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513560/ERR1513560.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513560/ERR1513560_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513560/ERR1513560_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513560/ERR1513560.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513560/ERR1513560_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513560/ERR1513560_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_51.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_51.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/000/ERR1513560
PRJEB14672	SAMEA4060685	ERS1231795	ERX1584588	ERR1513561	8049	Gadus morhua	Illumina HiSeq 2000	LOF_M_14_52	300	PAIRED	5700058	1390682538	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513561/ERR1513561.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513561/ERR1513561_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513561/ERR1513561_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513561/ERR1513561.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513561/ERR1513561_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513561/ERR1513561_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_52.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_52.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/001/ERR1513561
PRJEB14672	SAMEA4060686	ERS1231796	ERX1584589	ERR1513562	8049	Gadus morhua	Illumina HiSeq 2000	LOF_M_14_53	300	PAIRED	4748617	1156887774	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513562/ERR1513562.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513562/ERR1513562_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513562/ERR1513562_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513562/ERR1513562.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513562/ERR1513562_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513562/ERR1513562_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_53.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_53.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/002/ERR1513562
PRJEB14672	SAMEA4060687	ERS1231797	ERX1584590	ERR1513563	8049	Gadus morhua	Illumina HiSeq 2000	LOF_M_14_54	300	PAIRED	4517946	1101227652	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513563/ERR1513563.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513563/ERR1513563_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513563/ERR1513563_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513563/ERR1513563.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513563/ERR1513563_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513563/ERR1513563_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_54.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_54.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/003/ERR1513563
PRJEB14672	SAMEA4060688	ERS1231798	ERX1584591	ERR1513564	8049	Gadus morhua	Illumina HiSeq 2000	LOF_M_14_55	300	PAIRED	4416442	1074667734	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513564/ERR1513564.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513564/ERR1513564_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513564/ERR1513564_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513564/ERR1513564.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513564/ERR1513564_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513564/ERR1513564_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_55.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_55.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/004/ERR1513564
PRJEB14672	SAMEA4060689	ERS1231799	ERX1584592	ERR1513565	8049	Gadus morhua	Illumina HiSeq 2000	LOF_M_14_56	300	PAIRED	4305714	1048798548	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513565/ERR1513565.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513565/ERR1513565_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513565/ERR1513565_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513565/ERR1513565.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513565/ERR1513565_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513565/ERR1513565_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_56.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_56.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/005/ERR1513565
PRJEB14672	SAMEA4060690	ERS1231800	ERX1584593	ERR1513566	8049	Gadus morhua	Illumina HiSeq 2000	LOF_M_14_62	300	PAIRED	5472894	1332904608	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513566/ERR1513566.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513566/ERR1513566_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513566/ERR1513566_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513566/ERR1513566.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513566/ERR1513566_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513566/ERR1513566_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_62.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_62.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/006/ERR1513566
PRJEB14672	SAMEA4060691	ERS1231801	ERX1584594	ERR1513567	8049	Gadus morhua	Illumina HiSeq 2000	LOF_M_14_68	300	PAIRED	7058839	1717764426	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513567/ERR1513567.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513567/ERR1513567_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513567/ERR1513567_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513567/ERR1513567.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513567/ERR1513567_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513567/ERR1513567_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_68.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_68.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/007/ERR1513567
PRJEB14672	SAMEA4060692	ERS1231802	ERX1584595	ERR1513568	8049	Gadus morhua	Illumina HiSeq 2000	LOF_Y_11_007	300	PAIRED	6713690	1312983840	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513568/ERR1513568.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513568/ERR1513568_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513568/ERR1513568_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513568/ERR1513568.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513568/ERR1513568_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513568/ERR1513568_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_007.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_007.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/008/ERR1513568
PRJEB14672	SAMEA4060693	ERS1231803	ERX1584596	ERR1513569	8049	Gadus morhua	Illumina HiSeq 2000	LOF_Y_11_009	300	PAIRED	4651899	911134332	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513569/ERR1513569.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513569/ERR1513569_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513569/ERR1513569_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513569/ERR1513569.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513569/ERR1513569_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513569/ERR1513569_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_009.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_009.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/009/ERR1513569
PRJEB14672	SAMEA4060694	ERS1231804	ERX1584597	ERR1513570	8049	Gadus morhua	Illumina HiSeq 2000	LOF_Y_11_013	300	PAIRED	5067710	990506293	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513570/ERR1513570.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513570/ERR1513570_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513570/ERR1513570_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513570/ERR1513570.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513570/ERR1513570_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513570/ERR1513570_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_013.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_013.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/000/ERR1513570
PRJEB14672	SAMEA4060695	ERS1231805	ERX1584598	ERR1513571	8049	Gadus morhua	Illumina HiSeq 2000	LOF_Y_11_015	300	PAIRED	4906101	958988435	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513571/ERR1513571.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513571/ERR1513571_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513571/ERR1513571_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513571/ERR1513571.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513571/ERR1513571_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513571/ERR1513571_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_015.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_015.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/001/ERR1513571
PRJEB14672	SAMEA4060696	ERS1231806	ERX1584599	ERR1513572	8049	Gadus morhua	Illumina HiSeq 2000	LOF_Y_11_017	300	PAIRED	5014764	981744947	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513572/ERR1513572.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513572/ERR1513572_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513572/ERR1513572_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513572/ERR1513572.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513572/ERR1513572_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513572/ERR1513572_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_017.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_017.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/002/ERR1513572
PRJEB14672	SAMEA4060697	ERS1231807	ERX1584600	ERR1513573	8049	Gadus morhua	Illumina HiSeq 2000	LOF_Y_11_019	300	PAIRED	5761511	1127527337	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513573/ERR1513573.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513573/ERR1513573_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513573/ERR1513573_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513573/ERR1513573.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513573/ERR1513573_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513573/ERR1513573_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_019.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_019.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/003/ERR1513573
PRJEB14672	SAMEA4060698	ERS1231808	ERX1584601	ERR1513574	8049	Gadus morhua	Illumina HiSeq 2000	LOF_Y_11_021	300	PAIRED	5698260	1115858807	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513574/ERR1513574.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513574/ERR1513574_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513574/ERR1513574_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513574/ERR1513574.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513574/ERR1513574_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513574/ERR1513574_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_021.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_021.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/004/ERR1513574
PRJEB14672	SAMEA4060699	ERS1231809	ERX1584602	ERR1513575	8049	Gadus morhua	Illumina HiSeq 2000	LOF_Y_11_029	300	PAIRED	2974927	581876958	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513575/ERR1513575.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513575/ERR1513575_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513575/ERR1513575_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513575/ERR1513575.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513575/ERR1513575_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513575/ERR1513575_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_029.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_029.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/005/ERR1513575
PRJEB14672	SAMEA4060700	ERS1231810	ERX1584603	ERR1513576	8049	Gadus morhua	Illumina HiSeq 2000	LOF_Y_11_039	300	PAIRED	5721980	1117667818	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513576/ERR1513576.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513576/ERR1513576_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513576/ERR1513576_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513576/ERR1513576.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513576/ERR1513576_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513576/ERR1513576_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_039.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_039.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/006/ERR1513576
PRJEB14672	SAMEA4060701	ERS1231811	ERX1584604	ERR1513577	8049	Gadus morhua	Illumina HiSeq 2000	LOF_Y_11_041	300	PAIRED	5137472	1004141899	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513577/ERR1513577.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513577/ERR1513577_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513577/ERR1513577_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513577/ERR1513577.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513577/ERR1513577_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513577/ERR1513577_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_041.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_041.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/007/ERR1513577
PRJEB14672	SAMEA4060702	ERS1231812	ERX1584605	ERR1513578	8049	Gadus morhua	Illumina HiSeq 2000	LOF_Y_11_043	300	PAIRED	5884650	1149729258	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513578/ERR1513578.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513578/ERR1513578_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513578/ERR1513578_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513578/ERR1513578.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513578/ERR1513578_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513578/ERR1513578_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_043.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_043.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/008/ERR1513578
